DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M5289395,['Chronic myo-dynamic dysphagia.'],,['eng'],['Deglutition Disorders'],
M5291108,['[Chronic leukemia].'],,['jpn'],"['Humans', 'Leukemia, Lymphoid/drug therapy', 'Leukemia, Lymphoid/therapy', 'Leukemia, Myeloid/drug therapy', 'Leukemia, Myeloid/radiotherapy', 'Leukemia, Myeloid/therapy']",
M5291843,['Parodontitis.'],,['spa'],['Periodontitis'],
M5294080,['Massage.'],,['eng'],"['Humans', 'Massage']",
M5294840,['Hospitalization in the last year of life. United States. 1961.'],,['eng'],"['Adolescent', 'Adult', 'Aged', 'Child', 'Child, Preschool', 'Female', 'Hospitalization', 'Humans', 'Infant', 'Infant, Newborn', 'Male', 'Middle Aged', 'Mortality', 'United States']",
M5296173,['Episodes and duration of hospitalization in the last year of life.'],,['eng'],"['Hospitalization', 'Humans', 'Statistics as Topic', 'United States']",
M5298156,['Evaluation of the biochemical and physiological effects of confinement on human subjects. AMRL-TR-66-2.'],,['eng'],"['Adaptation, Physiological', 'Environment', 'Humans', 'Metabolism', 'Nutritional Physiological Phenomena', 'Space Flight']",
M5302502,['Study of the metabolism and mechanisms of toxic action of the organic NF compounds designated NFPA and TVOPA. AMRL-TR-66-213.'],,['eng'],"['Animals', 'Cyanides/metabolism', 'Dogs', 'Fluorides/metabolism', 'Fluorides/toxicity', 'Mice', 'Nitrogen', 'Rats']","['Cyanides', 'Nitrogen (N762921K75)', 'Fluorides (Q80VPU408O)']"
M5308439,['New York State School Nurse-Teachers Association; code of ethics.'],,['eng'],"['Ethics, Nursing', 'School Nursing']",
M5312955,['Public relations and the school nurse-teacher.'],,['eng'],"['Health Education', 'Nursing', 'Public Relations', 'School Nursing']",
M5312957,['What is a school nurse-teacher?'],,['eng'],"['Counseling', 'Health Education', 'Nursing', 'School Nursing', 'Teaching']",
M5313529,"[""Drug therapy. XII. Aspirin, what's new?""]",,['eng'],"['Aspirin/adverse effects', 'Aspirin/metabolism', 'Aspirin/therapeutic use', 'Gastrointestinal Hemorrhage/chemically induced', 'Humans']",['Aspirin (R16CO5Y76E)']
M5313843,['The role and responsibility of the school nurse-teacher.'],,['eng'],"['Faculty', 'Nursing', 'Role', 'School Nursing']",
M5314682,['The school nurse in education. A position paper.'],,['eng'],"['Nursing', 'School Nursing', 'Societies, Nursing', 'United States']",
M5319525,['Lung cancer and month of birth.'],"['A statistical study of possible relationship of month of birth to the occurrence of lung cancer was carried out at Veterans Administration Hospital, Long Beach. The distribution of the 200 lung cancer cases by month of birth did not differ significantly from that which might be expected by chance alone. These findings do not substantiate those found by Dijkstra in The Netherlands.']",['eng'],"['Clinical Trials as Topic', 'Humans', 'Lung Neoplasms/epidemiology', 'Seasons']",
M5321499,['Spina bifida.'],,['dut'],"['Humans', 'Infant, Newborn', 'Spinal Dysraphism']",
M5321912,['Uber die Neuroanatomie in der Medizin von heute.'],,['ger'],"['Humans', 'Nervous System/anatomy & histology']",
M5323439,['The effect of intermittent feeding and fasting and of domestication on biological age in the rat.'],,['eng'],"['Aging', 'Animals', 'Fasting', 'Neoplasms, Experimental', 'Rats']",
M5323785,['Stato attuale della terapia della leucemia acuta.'],,['ita'],"['Humans', 'Leukemia/drug therapy']",
M5324330,['Intermittent food restriction.'],,['eng'],"['Animals', 'Body Weight', 'Diet', 'Fasting', 'Rats']",
M5324382,['Die Wochenbettdepression.'],,['ger'],"['Adult', 'Depression', 'Female', 'Humans', 'Pregnancy', 'Puerperal Disorders']",
M5326054,['Treatment of the leukemias.'],,['eng'],"['Child', 'Humans', 'Leukemia/drug therapy', 'Leukemia/radiotherapy']",
M5329153,['Moderne Methoden der Blutgasanalyse.'],,['ger'],"['Blood Gas Analysis', 'Humans', 'In Vitro Techniques']",
M5331654,['Bronchial Asthma.'],,['eng'],"['Asthma', 'Humans']",
M5331854,['Les conflits de motivation.'],,['fre'],"['Animals', 'Behavior', 'Humans', 'Motivation', 'Rats']",
M5333194,['Physiopathlogie und Therapie der Osteoporose.'],,['ger'],"['Humans', 'Osteoporosis']",
M5334720,['Magnesium metabolism.'],,['eng'],"['Humans', 'Magnesium/metabolism', 'Magnesium Deficiency']",['Magnesium (I38ZP9992A)']
M5340622,['Dipyridamole in the treatment of angina pectoris. A double-blind evaluation.'],,['eng'],"['Angina Pectoris/drug therapy', 'Clinical Trials as Topic', 'Dipyridamole/therapeutic use', 'Evaluation Studies as Topic', 'Female', 'Humans', 'Male', 'Placebos/therapeutic use']","['Placebos', 'Dipyridamole (64ALC7F90C)']"
M5342668,['Die progressive Muskeldystrophie und ihre Behandlung.'],,['ger'],"['Humans', 'Muscular Dystrophies/physiopathology']",
M5343170,['Cystic fibrosis in adulthood.'],,['eng'],"['Adult', 'Cystic Fibrosis/epidemiology', 'Female', 'Humans']",
M5349951,['Trichomonas vaginalis a mikroflora towarzyszaca.'],,['pol'],"['Animals', 'Bacteria/isolation & purification', 'Candida/isolation & purification', 'Female', 'Humans', 'Staphylococcus/isolation & purification', 'Streptococcus/isolation & purification', 'Trichomonas/isolation & purification', 'Trichomonas Vaginitis/microbiology', 'Vaginal Smears']",
M5351195,['Die Feinstruktur der Geschmacksknospen von Welsen (Clarias batrachus (L) und Kryptopterus bicirrhis (Cuvier et Valenciennes)'],,['ger'],"['Animals', 'Fishes/anatomy & histology', 'Microscopy, Electron', 'Taste Buds/cytology']",
M5351198,['Zur Entstehung und Feinstrukture der peritrophischen Membran der Larven von Chironomus strenzkei Fittkau (Diptera)'],,['ger'],"['Animals', 'Diptera/anatomy & histology', 'Endoplasmic Reticulum', 'Epithelium', 'Intestinal Mucosa/cytology', 'Membranes/cytology', 'Microscopy, Electron']",
M5359863,['Die nasotracheale Intubation mit einem Intubations-Fiberskop.'],,['ger'],"['Endoscopes', 'Humans', 'Intubation, Intratracheal/instrumentation', 'Nose']",
M5361684,['Zur Frage der Dauerschädigung bei der Contergan-Polyneuropathie und bei anderen Polyneuropathien bzw. Polyneuritiden. Ergebnisse klinischer und elektromyographischer Nachuntersuchungen.'],,['ger'],"['Aged', 'Electromyography', 'Female', 'Follow-Up Studies', 'Humans', 'Neural Conduction/drug effects', 'Polyneuropathies/chemically induced', 'Thalidomide/adverse effects', 'Time Factors']",['Thalidomide (4Z8R6ORS6L)']
M5373509,['Les épistaxis.'],,['fre'],"['Adult', 'Anticoagulants/adverse effects', 'Arteries', 'Blood Coagulation Disorders/complications', 'Craniocerebral Trauma/complications', 'Epistaxis/drug therapy', 'Epistaxis/etiology', 'Epistaxis/surgery', 'Hematologic Diseases/complications', 'Hemostasis', 'Humans', 'Hypertension/complications', 'Liver Diseases/complications', 'Methods', 'Nose/anatomy & histology', 'Nose/blood supply', 'Nose Diseases/complications', 'Tampons, Surgical']",['Anticoagulants']
M5374270,['Uber Bau und Funktion der Nudibranchier-Rhinophoren.'],,['ger'],"['Animals', 'Cholinesterases/analysis', 'Cilia', 'Cytoplasm', 'Cytoplasmic Granules', 'Epithelial Cells', 'Histocytochemistry', 'Microscopy, Electron', 'Mollusca/anatomy & histology', 'Mollusca/physiology', 'Sensory Receptor Cells/cytology', 'Sensory Receptor Cells/physiology', 'Smell', 'Synapses/enzymology', 'Touch']",['Cholinesterases (EC 3.1.1.8)']
M5378300,['Chordome der Schädelbasis. Eine klinisch-morphologische Studie über sechs Fälle.'],,['ger'],"['Adult', 'Brain Neoplasms', 'Brain Stem', 'Chordoma', 'Female', 'Humans', 'Male', 'Middle Aged', 'Skull Neoplasms']",
M5380485,['Utersuchungen zur Geomikrobiologie der Braunkohle. I. Die Mikroben-Assoziationen eines Braunkohleflözes.'],,['ger'],"['Alcaligenes/isolation & purification', 'Bacillus/isolation & purification', 'Bacteria/isolation & purification', 'Brevibacterium/isolation & purification', 'Coal', 'Corynebacterium/isolation & purification', 'Germany, East', 'Micrococcus/isolation & purification', 'Pseudomonas/isolation & purification', 'Sarcina/isolation & purification', 'Soil Microbiology', 'Streptomyces/isolation & purification', 'Vibrio/isolation & purification', 'Water Microbiology', 'Weather', 'Xanthomonas/isolation & purification']",['Coal']
M5387182,['Bedeutung der normalen Darmtätigkeit während der Schwangerschaft.'],,['ger'],"['Adult', 'Cathartics/administration & dosage', 'Cathartics/therapeutic use', 'Constipation/drug therapy', 'Female', 'Humans', 'Pregnancy', 'Pregnancy Complications/drug therapy']",['Cathartics']
M5391227,['Craniomandibular osteopathy.'],,['eng'],"['Animals', 'Calcinosis/diagnostic imaging', 'Calcinosis/veterinary', 'Dog Diseases/diagnostic imaging', 'Dogs', 'Mandibular Diseases/diagnostic imaging', 'Mandibular Diseases/veterinary', 'Radiography']",
M5393105,['Microflora of eastern Canadian wood chip piles.'],,['eng'],"['Ascomycota/isolation & purification', 'Bacteria/isolation & purification', 'Basidiomycota/isolation & purification', 'Canada', 'Fungi/isolation & purification', 'Mitosporic Fungi/isolation & purification', 'Mucor/isolation & purification', 'Streptomyces/isolation & purification', 'Wood']",
M5395159,"[""Principes d'amputation en gériatrie.""]",,['fre'],"['Aged', 'Amputation', 'Amputation Stumps', 'Humans', 'Leg/surgery', 'Methods']",
M5400191,['Die Behandlung der chronischen lymphatischen Leukämie durch extrakorporale Blutbestrahlung.'],,['ger'],"['Aged', 'Extracorporeal Circulation', 'Humans', 'Leukemia, Lymphoid/radiotherapy', 'Leukocyte Count', 'Lymphocytes', 'Male', 'Methods', 'Middle Aged', 'Radiotherapy Dosage']",
M5409940,['Conversion of corticosterone to 11-dehydrocorticosterone by adrenal gland preparations of different animal species.'],,['eng'],"['Adrenal Glands/cytology', 'Adrenal Glands/enzymology', 'Adrenal Glands/metabolism', 'Animals', 'Cats', 'Cattle', 'Chromatography, Thin Layer', 'Corticosterone/metabolism', 'Dogs', 'Guinea Pigs', 'Hydroxysteroid Dehydrogenases/metabolism', 'In Vitro Techniques', 'Microsomes/metabolism', 'Mitochondria/metabolism', 'Pregnanes/biosynthesis', 'Rabbits', 'Rats', 'Species Specificity', 'Swine', 'Tritium']","['Pregnanes', 'Tritium (10028-17-8)', 'Hydroxysteroid Dehydrogenases (EC 1.1.-)', 'Corticosterone (W980KJ009P)']"
M5411969,['The structure of the nerve fibre layer and neurocord in the enteropneusts.'],,['eng'],"['Animals', 'Chordata, Nonvertebrate/anatomy & histology', 'Microscopy, Electron', 'Nerve Fibers, Myelinated/cytology', 'Nervous System/cytology', 'Neurons/cytology', 'Spinal Cord/cytology', 'Synapses']",
M5423446,['Prognosis of childhood leukemia.'],,['eng'],"['Child', 'Humans', 'Leukemia/diagnosis', 'Leukemia/drug therapy', 'Leukemia/mortality', 'Prognosis']",
M5426843,['The depressant action of diphenylhydantoin on electrical and mechanical properties of isolated rabbit and dog atria: dependence on sodium and potassium.'],,['eng'],"['Action Potentials', 'Animals', 'Depression, Chemical', 'Dogs', 'Electric Stimulation', 'Female', 'Heart Atria/drug effects', 'Heart Conduction System/drug effects', 'Male', 'Phenytoin/pharmacology', 'Potassium/pharmacology', 'Quinidine/pharmacology', 'Rabbits', 'Sodium/pharmacology']","['Phenytoin (6158TKW0C5)', 'Sodium (9NEZ333N27)', 'Quinidine (ITX08688JL)', 'Potassium (RWP5GA015D)']"
M5428529,"['""Aspirin--prescribed by all doctors, and always safe"".']",,['eng'],['Aspirin/adverse effects'],['Aspirin (R16CO5Y76E)']
M5433505,['Intelligenzminderung bei epileptischen Kindern.'],,['ger'],"['Age Factors', 'Child', 'Child, Preschool', 'Epilepsy', 'Epilepsy, Temporal Lobe', 'Humans', 'Intelligence', 'Intelligence Tests']",
M5439494,['Dysphagia lusoria.'],,['fre'],"['Deglutition Disorders/diagnosis', 'Deglutition Disorders/etiology', 'Esophagus/diagnostic imaging', 'Humans', 'Radiography', 'Subclavian Artery/abnormalities']",
M5453881,"['Die Intertrigo, ihre Prophylaxe und Behandlung.']",,['ger'],"['Anti-Infective Agents, Local/therapeutic use', 'Humans', 'Intertrigo/prevention & control', 'Intertrigo/therapy']","['Anti-Infective Agents, Local']"
M5455749,['Myocardial contraction in normal and failing hearts.'],,['eng'],"['Heart/physiopathology', 'Heart Failure/physiopathology', 'Humans', 'Muscle Contraction']",
M5457048,['Effect of intermittent fasting before pregnancy upon maternal fasting as a teratogen in mice.'],,['eng'],"['Abnormalities, Multiple/etiology', 'Animals', 'Body Weight', 'Fasting', 'Female', 'Fetal Death/etiology', 'Mice', 'Pregnancy', 'Pregnancy Complications/etiology', 'Pregnancy, Animal', 'Time Factors']",
M5463918,['Messung des Sauerstoffdrucks mit Platinmikroelektorden im Zentralnervensystem.'],,['ger'],"['Animals', 'Cerebral Cortex/physiology', 'Electrodes', 'Electrophysiology', 'Methods', 'Oxygen/analysis', 'Partial Pressure', 'Platinum', 'Polarography/instrumentation', 'Rats']","['Platinum (49DFR088MY)', 'Oxygen (S88TT14065)']"
M5465776,['Electron microscopic observations on the taste-buds of some bony fishes.'],,['eng'],"['Animals', 'Endoplasmic Reticulum', 'Epithelial Cells', 'Fishes/anatomy & histology', 'Microscopy, Electron', 'Taste Buds/cytology']",
M5468389,['Krebs-Therapie mit Neutronen.'],,['ger'],"['Humans', 'Neoplasms/radiotherapy', 'Neutrons/therapeutic use']",
M5469886,"['Selective media for isolation of Agrobacterium, Corynebacterium, Erwinia, Pseudomonas, and Xanthomonas.']",,['eng'],"['Corynebacterium/isolation & purification', 'Culture Media', 'Erwinia/isolation & purification', 'Methods', 'Pseudomonas/isolation & purification', 'Rhizobium/isolation & purification', 'Xanthomonas/isolation & purification']",['Culture Media']
M5471275,['The medical role of the veterinarian in nuclear disaster in Australia.'],,['eng'],"['Australia', 'Civil Defense', 'Nuclear Warfare', 'Veterinary Medicine', 'Workforce']",
M5471442,['Acute leukemia in childhood.'],,['eng'],"['Acute Disease', 'Child', 'Chromosome Aberrations/complications', 'Chromosome Disorders', 'Hemorrhage/etiology', 'Humans', 'Infection/etiology', 'Leukemia/complications', 'Leukemia/diagnosis', 'Leukemia/drug therapy', 'Leukemia/therapy', 'Male', 'Prognosis']",
M5481629,['Aspirin intolerance.'],,['eng'],"['Aspirin/adverse effects', 'Drug Hypersensitivity', 'Humans']",['Aspirin (R16CO5Y76E)']
M5491828,['Laegen som team-medlem.'],,['dan'],"['Interprofessional Relations', 'Patient Care Team']",
M5496097,['Haemoptysis in cystic fibrosis.'],,['eng'],"['Adolescent', 'Child', 'Cystic Fibrosis/complications', 'Hemoptysis/etiology', 'Humans']",
M5499541,['Zur Häufigkeit und Diagnose der zystischen Fibrose (Mucoviszidose). Erfahrungen mit der Nachtschweiss-Gewinnung.'],,['ger'],"['Cystic Fibrosis/diagnosis', 'Cystic Fibrosis/epidemiology', 'Diagnosis, Differential']",
M5505442,['Vacunoterapia en los intertrigos rebeldes por levadura Cándida albicans.'],,['spa'],"['Antigens', 'Candida', 'Humans', 'Immunotherapy', 'Intertrigo/etiology', 'Intertrigo/therapy']",['Antigens']
M5508779,['Angina decubitus.'],,['eng'],"['Angina Pectoris/etiology', 'Humans', 'Male', 'Middle Aged', 'Physical Exertion']",
M5509309,['Anorexia nervosa.'],,['ger'],"['Adolescent', 'Adult', 'Anorexia Nervosa/diagnosis', 'Anorexia Nervosa/epidemiology', 'Anorexia Nervosa/etiology', 'Anorexia Nervosa/therapy', 'Diagnosis, Differential', 'Endocrine System Diseases/diagnosis', 'Female', 'Humans', 'Male', 'Prognosis']",
M5529140,['[Bronchoscope].'],,['jpn'],"['Bronchoscopes', 'Humans']",
M5529790,['[Acute leukemia in children].'],,['jpn'],"['Acute Disease', 'Adolescent', 'Age Factors', 'Child', 'Child, Preschool', 'Female', 'Humans', 'Infant', 'Leukemia/congenital', 'Leukemia/drug therapy', 'Leukemia/epidemiology', 'Leukemia/mortality', 'Male', 'Testicular Neoplasms/drug therapy']",
M5532060,['[Oedema in anorexia nervosa].'],,['heb'],"['Anorexia Nervosa/complications', 'Humans']",
M5541588,['Le conseil genetique dans le mongolisme (trisomie 21)'],,['fre'],"['Chromosome Aberrations', 'Cytogenetics']",
M5545389,['Who should treat leukemia?'],,['eng'],"['Humans', 'Leukemia/drug therapy', 'Leukemia/therapy']",
M5548041,['Lethal cannabis intoxication.'],,['eng'],"['Adult', 'Cannabis/poisoning', 'Cannabis/toxicity', 'Humans', 'Male']",
M5551306,['Leukemia in childhood.'],,['eng'],"['Child', 'Humans', 'Leukemia/drug therapy', 'Leukemia/mortality', 'Leukemia/therapy']",
M5557174,['Clinical evaluation of intranasal cooling for epistaxis.'],,['eng'],"['Cryosurgery/instrumentation', 'Epistaxis/complications', 'Epistaxis/therapy', 'Hemangioma/complications', 'Humans', 'Hypertension/complications', 'Nasal Septum/abnormalities', 'Telangiectasis/complications']",
M5559053,['Organ donation--valid consent.'],,['eng'],"['Humans', 'Legislation, Medical', 'Tissue Donors', 'United Kingdom', 'Wills']",
M5568990,"[""L'aspirine expliquée par les prostaglandines.""]",,['fre'],"['Animals', 'Aspirin/pharmacology', 'Aspirin/therapeutic use', 'Humans', 'Prostaglandins/pharmacology', 'Prostaglandins/physiology']","['Prostaglandins', 'Aspirin (R16CO5Y76E)']"
M5569945,['Adenosindesaminase-Isoenzyme in menschlichen Thrombozyten.'],,['ger'],"['Aminohydrolases/blood', 'Blood Platelets/enzymology', 'Erythrocytes/enzymology', 'Female', 'Humans', 'Isoenzymes/blood', 'Male', 'Nucleosides']","['Isoenzymes', 'Nucleosides', 'Aminohydrolases (EC 3.5.4.-)']"
M5571127,['Asthma bronchiale.'],,['ger'],"['Asthma/diagnosis', 'Asthma/etiology', 'Asthma/therapy', 'Humans']",
M5581473,['Les indications thérapeutiques des cancers de la vessie.'],,['fre'],"['Humans', 'Methods', 'Urinary Bladder Neoplasms/surgery', 'Urinary Bladder Neoplasms/therapy']",
M5593116,['Der Plasma-Noradrenalinspiegel bei Koronarkranken in Ruhe und im Nikotin-Stress.'],,['ger'],"['Blood Pressure/drug effects', 'Coronary Disease/blood', 'Female', 'Heart Rate/drug effects', 'Humans', 'Male', 'Middle Aged', 'Nicotine/pharmacology', 'Norepinephrine/blood', 'Rest', 'Stress, Physiological/blood']","['Nicotine (6M3C89ZY6R)', 'Norepinephrine (X4W3ENH1CV)']"
M5595948,['Die sogenannte Leitungsaphasie.'],,['ger'],"['Aphasia/diagnosis', 'Aphasia/etiology', 'Aphasia/rehabilitation', 'Diagnosis, Differential', 'Humans']",
M5602668,['Le niveau intellectuel dans la trisomie 21.'],,['fre'],"['Child', 'Child, Preschool', 'Chromosomes, Human, 21-22 and Y', 'Humans', 'Intellectual Disability', 'Trisomy']",
M5606200,['Dialéctica de la angustia.'],,['spa'],"['Existentialism', 'Humans', 'Logic', 'Philosophy', 'Stress, Physiological']",
M5607142,['Alergia alimentaria.'],,['spa'],"['Diet', 'Food Hypersensitivity/diagnosis', 'Food Hypersensitivity/etiology', 'Humans']",
M5610063,"['Herpes ""zoster"" der Harnblase.']",,['ger'],"['Adult', 'Cystoscopy', 'Female', 'Hematuria/etiology', 'Herpes Zoster/diagnosis', 'Humans', 'Methods', 'Urinary Bladder Diseases/diagnosis']",
M5618321,['Dysphagia lusoria chez un adulte.'],,['fre'],"['Adult', 'Deglutition Disorders/etiology', 'Esophageal Stenosis/complications', 'Humans', 'Male']",
M5629475,['Die Behandlung der Kreuzbandrisse beim Hund. Vergleichende Untersuchungen.'],,['ger'],"['Animals', 'Dog Diseases', 'Dogs', 'Hindlimb/injuries', 'Ligaments/injuries', 'Rupture/veterinary']",
M5633065,['Die Chorea Huntington in der Schweiz. 2.'],,['ger'],"['Chorea/epidemiology', 'Humans', 'Switzerland']",
M5636396,['Role of tonal relevance in auditory fatique.'],,['eng'],"['Attitude', 'Auditory Threshold', 'Fatigue/physiopathology', 'Humans']",
M5638140,['Report conference on trauma.'],,['eng'],"['Accidents', 'Humans', 'Military Medicine', 'Wounds and Injuries']",
M5642851,['Simultaneously recorded oscillations in membrane potential and isometric contractile force from cardiac muscle.'],,['eng'],"['Animals', 'Atrial Function', 'Cold Temperature', 'Electric Stimulation', 'Guinea Pigs', 'Heart/physiology', 'Membrane Potentials', 'Muscle Contraction/physiology', 'Oscillometry']",
M5649633,['The A-B-Cs of food allergy.'],,['eng'],"['Food Hypersensitivity/complications', 'Humans']",
M5655444,['Nickel als Spurenelement im menschlichen Blut.'],,['ger'],"['Chelating Agents', 'Humans', 'Male', 'Nickel/blood', 'Spectrum Analysis']","['Chelating Agents', 'Nickel (7OV03QG267)']"
M5658582,['Social class and the major cardiovascular diseases.'],,['eng'],"['Adolescent', 'Adult', 'Age Factors', 'Aged', 'Cardiovascular Diseases/epidemiology', 'Cardiovascular Diseases/mortality', 'Factor Analysis, Statistical', 'Female', 'Humans', 'Male', 'Middle Aged', 'Sex Factors', 'Social Class', 'Socioeconomic Factors']",
M5671897,['Der Belastungsvenendruck als Kriterium der Herzleistungsfähigkeit. 1. Vergleichende Messungen an klinisch-unterschiedlichen Patienten-Gruppen.'],,['ger'],"['Blood Pressure', 'Cardiac Output/physiology', 'Cardiovascular Diseases/diagnosis', 'Exercise Test', 'Heart Diseases/diagnosis', 'Heart Failure/diagnosis', 'Humans', 'Manometry', 'Pulmonary Heart Disease/diagnosis', 'Respiratory Insufficiency/diagnosis', 'Veins']",
M5687882,['Age cohort analysis: a method of estimating frequency changes in multiple sclerosis.'],,['eng'],"['Adult', 'Age Factors', 'England', 'Epidemiologic Methods', 'Humans', 'Israel', 'Middle Aged', 'Multiple Sclerosis/epidemiology', 'Multiple Sclerosis/mortality']",
M5700800,['Uber die Funktion des Harntransportsystems und ihre praktische Bedeutung.'],,['ger'],"['Humans', 'Kidney/physiology', 'Methods', 'Muscle, Smooth/physiology', 'Ureter/physiology', 'Urogenital System/anatomy & histology', 'Urogenital System/physiology', 'Urography']",
M5702302,['Through-knee amputation.'],,['eng'],"['Amputation/rehabilitation', 'Artificial Limbs', 'Humans']",
M5704089,['Aspirin.'],,['eng'],"['Aspirin', 'Humans']",['Aspirin (R16CO5Y76E)']
M5707916,"['Studies on intestinal helminths in African patients at Harari Central Hospital, Rhodesia.']",,['eng'],"['Ancylostoma/isolation & purification', 'Ascaris/isolation & purification', 'Enterobius/isolation & purification', 'Fasciola/isolation & purification', 'Feces/analysis', 'Helminthiasis/epidemiology', 'Helminths/isolation & purification', 'Hookworm Infections/epidemiology', 'Humans', 'Necator/isolation & purification', 'Species Specificity', 'Strongyloides/isolation & purification', 'Taenia/isolation & purification', 'Trichostrongyloidea/isolation & purification', 'Zimbabwe']",
M5709100,['Drugs in psychiatric hospitals.'],,['eng'],"['Hospitals, Psychiatric', 'Medication Systems, Hospital']",
M5709534,['Les anomalies du métabolisme du tryptophane dans la trisomie 21.'],,['fre'],"['Amino Acid Metabolism, Inborn Errors', 'Humans', 'Trisomy', 'Tryptophan/metabolism']",['Tryptophan (8DUH1N11BX)']
M5712813,['Zur pathologischen Anatomie des Oberschenkelhalsbruches.'],,['ger'],"['Femoral Neck Fractures/diagnostic imaging', 'Femoral Neck Fractures/pathology', 'Humans', 'Radiography']",
M5712835,['Begutachtung nach Schenkelhalsbrüchen.'],,['ger'],"['Disability Evaluation', 'Femoral Neck Fractures', 'Humans']",
M5736495,['Ricettario elementare di terapia delle leucemie croniche.'],,['ita'],"['Chronic Disease', 'Humans', 'Leukemia/drug therapy']",
M5756410,"[""In margine all'epistassi. Nota clinica.""]",,['ita'],"['Arteriosclerosis/complications', 'Epistaxis', 'Humans', 'Hypertension/complications', 'Male', 'Middle Aged', 'Shock/etiology', 'Virus Diseases/complications']",
M5758598,['Fisiologia do sono.'],,['por'],"['Humans', 'Neurophysiology', 'Sleep']",
M5761826,['Amputations for ischaemia.'],,['eng'],"['Amputation/rehabilitation', 'Amputation Stumps', 'Humans', 'Ischemia/surgery', 'Knee', 'Methods']",
M5762804,['Intertrigo--diagnosis and treatment.'],,['eng'],"['Female', 'Humans', 'Intertrigo/diagnosis', 'Intertrigo/etiology', 'Intertrigo/therapy', 'Male']",
M5783702,['Trisomie 21 partielle.'],,['fre'],"['Dermatoglyphics', 'Erythrocytes', 'Female', 'Humans', 'Infant', 'Karyotyping', 'Phenotype', 'Pregnancy', 'Sex Chromatin', 'Sex Chromosomes', 'Sweat', 'Trisomy']",
M5784606,['Malaria in Britain.'],,['eng'],"['Humans', 'Malaria/diagnosis', 'Malaria/epidemiology', 'Malaria/prevention & control', 'Travel', 'United Kingdom']",
M5786757,['Headache in multiple sclerosis.'],,['eng'],"['Diagnosis, Differential', 'Headache/etiology', 'Humans', 'Multiple Sclerosis/complications', 'Multiple Sclerosis/diagnosis']",
M5787554,['Zur Feinstruktur der Chorda dorsalis niederer Chordaten (Dendrodoa grossularia (v. Beneden) und Oikopleura dioica Fol)'],,['ger'],"['Animals', 'Chordata, Nonvertebrate/anatomy & histology', 'Chordata, Nonvertebrate/growth & development', 'Microscopy, Electron', 'Tail/cytology']",
M5791457,['Induktionsveränderungen der Glutamat-Oxalazetat-Transminase in der Henne unter Wirkung von 11-Dehydrokortikosteron.'],,['ger'],"['Animals', 'Aspartate Aminotransferases', 'Chickens', 'Enzyme Induction', 'Hydrocortisone/pharmacology']","['Aspartate Aminotransferases (EC 2.6.1.1)', 'Hydrocortisone (WI4X0X7BPJ)']"
M5803733,['Nuclear disaster drill tests community stamina.'],,['eng'],"['Disasters', 'Emergency Medical Services', 'Illinois', 'Nuclear Warfare', 'Radioactive Fallout']",['Radioactive Fallout']
M5807822,['Aspirin disease.'],,['eng'],"['Aspirin/adverse effects', 'Drug Hypersensitivity', 'Drug Tolerance']",['Aspirin (R16CO5Y76E)']
M5809874,['Die endotracheale Intubation.'],,['ger'],"['Humans', 'Intubation, Intratracheal/adverse effects', 'Respiration']",
M5814770,['Inhibitorische CO2-Wirkungen auf spinale Zwischen- und Motoneurone bei der Ratte.'],,['ger'],"['Action Potentials/drug effects', 'Animals', 'Carbon Dioxide/pharmacology', 'Depression, Chemical', 'Interneurons/drug effects', 'Interneurons/physiology', 'Membrane Potentials/drug effects', 'Motor Neurons/drug effects', 'Motor Neurons/physiology', 'Rats', 'Spinal Cord/drug effects', 'Spinal Cord/physiology']",['Carbon Dioxide (142M471B3J)']
M5817371,['Verschiebungen des corticalen Bestandpotentials bei Veränderungen der Ventilationsgrösse.'],,['ger'],"['Animals', 'Carbon Dioxide/blood', 'Cerebral Cortex/physiology', 'Electroencephalography', 'Evoked Potentials', 'Hydrogen-Ion Concentration', 'Hypoventilation/physiopathology', 'Membrane Potentials', 'Oxygen/blood', 'Partial Pressure', 'Rats', 'Respiration', 'Synapses/physiology']","['Carbon Dioxide (142M471B3J)', 'Oxygen (S88TT14065)']"
M5824494,['Unsere Bemerkungen zur Amputation.'],,['ger'],"['Adult', 'Amputation/rehabilitation', 'Bone Neoplasms/surgery', 'Extremities/surgery', 'Female', 'Humans', 'Male', 'Middle Aged', 'Scapula/surgery']",
M5824730,['When to treat leukemia.'],,['eng'],"['Humans', 'Leukemia/drug therapy', 'Leukemia, Lymphoid/drug therapy']",
M5827017,['Was erwartet der Patient vom Arzt?'],,['ger'],"['Humans', 'Physician-Patient Relations']",
M5827018,['Das Durcheinenader um die Grippe.'],,['ger'],"['Humans', 'Influenza, Human']",
M5828948,['Cystic fibrosis.'],,['eng'],"['Child', 'Child, Preschool', 'Cystic Fibrosis', 'Humans']",
M5829288,['La fatigue.'],,['fre'],"['Fatigue', 'Humans']",
M5831046,['Excretion of radioactive digitoxin by the dog.'],,['eng'],"['Animals', 'Bile', 'Digitoxin/metabolism', 'Dogs', 'Feces', 'Gastric Juice', 'In Vitro Techniques', 'Radiometry', 'Saliva', 'Tritium', 'Urine']","['Tritium (10028-17-8)', 'Digitoxin (E90NZP2L9U)']"
