DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M16425749,"[""Parkinson's disease.""]",,['eng'],"['Humans', 'Parkinson Disease/diagnosis', 'Parkinson Disease/epidemiology', 'Parkinson Disease/etiology', 'Parkinson Disease/physiopathology', 'Parkinson Disease/therapy', 'United Kingdom/epidemiology']",
M16430380,['Telemedicine news.'],,['eng'],"['Humans', 'Telemedicine/economics', 'Telemedicine/instrumentation', 'Telemedicine/utilization', 'United States']",
M16434514,['The management of peri-prosthetic infection in total joint arthroplasty.'],,['eng'],"['Anti-Bacterial Agents/therapeutic use', 'Arthroplasty, Replacement/methods', 'Debridement/methods', 'Hip Prosthesis', 'Humans', 'Intraoperative Period', 'Joint Prosthesis', 'Knee Prosthesis', 'Prosthesis-Related Infections/diagnosis', 'Prosthesis-Related Infections/drug therapy', 'Prosthesis-Related Infections/surgery', 'Reoperation', 'Staphylococcal Infections/diagnosis', 'Staphylococcal Infections/drug therapy', 'Staphylococcal Infections/surgery']",['Anti-Bacterial Agents']
M16444841,['Bibliography. Current world literature. Cystic fibrosis.'],,['eng'],"['Cystic Fibrosis/complications', 'Cystic Fibrosis/diagnosis', 'Cystic Fibrosis/genetics', 'Cystic Fibrosis/therapy', 'Humans']",
M16449834,['Our experience with epidural steroid injections in management of low backpain and sciatica.'],"['Background!#!Low back pain and sciatica is a common clinical condition. It is a most common orthopaedic complaint in the Kaski region of Nepal. The reason for its increased incidence may be hilly terrain, difficult working and living environment of the region. The initial treatment of Low back pain is conservative. Epidural steroid injection is being slowly established as are liable mode of conservative management in many orthopaedic centres of the world. This is a preliminary report of on-going study of the use of epidural steroid in the management of low back pain cases coming to the orthopaedic department of Manipal Teaching Hospital.!##!Methods!#!Prospective clinical trial was carried out on the patients reporting with low back pain and sciatica not responding to other modes of conservative treatment. Pre and post injection evaluation was done clinically. The level of pain, improvement in physical signs and ability to do activities of daily living were noted.!##!Results!#!Fifty two patients were observed for the average duration of 2.87 months. Average duration of symptoms was for 10 months. After first epidural steroid injection 83% of patients reported relief on day one. In some cases the onset of analgesia was delayed. Four patients reported no relief after first injection. Fifteen patients were given two injections and four received three injections. The average duration between two injections was three weeks. Average duration of pain relief was 20 days. At the end of 3 months, good results were seen in 39%, fair in 33% and bad results in 27%. Overall 59% of patients were able to do activities of daily living. Three patients (5.76%)required operation for disc prolapse. Postoperatively two patients reported back with back pain. Most common complaint of patients after injection was pain at the injection site. No major complications were encountered.!##!Conclusion!#!Epidural Steroid Injection is a safe and effective mode of treatment of Low Back Pain. It provides painfree period to enable the patient for physiotherapy which helps in early recovery.']",['eng'],"['Adult', 'Female', 'Glucocorticoids/administration & dosage', 'Humans', 'Injections, Epidural', 'Low Back Pain/drug therapy', 'Male', 'Methylprednisolone/administration & dosage', 'Middle Aged', 'Sciatica/drug therapy']","['Glucocorticoids', 'Methylprednisolone (X4W7ZR7023)']"
M16461251,['A comparison of cognitive and functional care differences in four long-term care settings.'],"['Matching residential setting with cognitive and physical abilities is crucial for the provision of a supportive long-term care (LTC) environment. This study compares the cognitive and functional care differences of LTC residents on skilled nursing units designed for dementia care, chronic care, or ambulatory care, and an assisted living setting using the Minimum Data Set (MDS) Texas Index of Level for Effort (TILE) clinical categories (heavy care, rehabilitation/restorative, clinically unstable, clinically stable), MDS Activities of Daily Living (ADL), and Mini-Mental State Examination (MMSE). The goal of the comparison was to find a parsimonious approach for determining resident placement in LTC using the MDS and MMSE. Using a descriptive comparative design, the study took place at a not-for-profit, urban, continuing care retirement center (CCRC) with a 120-bed skilled nursing facility and a 34-unit assisted living facility. Sixty residents, 15 from each of the 3 skilled nursing units and assisted living unit, consented to participate. To understand the differences in the MDS and MMSE scores between units, a Level of Care Algorithm was constructed to analyze resident placement. Results revealed that MDS and MMSE scores placed greater than 75% of elders who had extremely poor cognitive or physical function but did not discriminate well for residents with moderate cognitive and/or physical impairment. For these residents, interaction between institutional philosophy (aging in place versus moving to a new location); resource availability; and elder, family, and staff values and preferences may have influenced placement.']",['eng'],"['Activities of Daily Living', 'Aged', 'Aged, 80 and over', 'Algorithms', 'Ambulatory Care/organization & administration', 'Assisted Living Facilities/organization & administration', 'Chronic Disease', 'Cognition Disorders/diagnosis', 'Female', 'Geriatric Assessment/methods', 'Health Status', 'Housing for the Elderly/organization & administration', 'Humans', 'Male', 'Mental Status Schedule', 'Needs Assessment', 'Organizational Policy', 'Patient Selection', 'Philosophy, Medical', 'Progressive Patient Care/organization & administration', 'Retrospective Studies', 'Skilled Nursing Facilities/organization & administration']",
M16472914,['People in pain.'],,['eng'],"['Activities of Daily Living', 'Humans', 'Pain/pathology', 'Pain/physiopathology', 'Pain/psychology', 'Pain Measurement/methods']",
M16515425,['Functional status questionnaires for spinal pain.'],,['eng'],"['Disability Evaluation', 'Female', 'Humans', 'Low Back Pain/diagnosis', 'Low Back Pain/rehabilitation', 'Male', 'Pain Measurement/methods', 'Range of Motion, Articular/physiology', 'Sensitivity and Specificity', 'Spinal Diseases/diagnosis', 'Spinal Diseases/rehabilitation', 'Surveys and Questionnaires']",
M16518548,['Stroke: real world experiences.'],,['eng'],"['Hospital Units/standards', 'Humans', 'Prognosis', 'Singapore/epidemiology', 'Stroke/complications', 'Stroke/diagnosis', 'Stroke/epidemiology', 'Stroke/therapy']",
M16522193,['MEX is a testis-specific E3 ubiquitin ligase that promotes death receptor-induced apoptosis.'],"['In the present study, we report the identification and characterization of MEX (MEKK1-related protein X), a protein with homology to MEKK1 that is expressed uniquely in the testis. MEX is comprises four putative zinc-binding domains including an N-terminal SWIM (SWI2/SNF2 and MuDR) domain of unknown function and two RING (really interesting new gene) fingers separated by a ZZ zinc finger domain. Biochemical analyses revealed that MEX is self-ubiquitinated and targeted for degradation through the proteasome pathway. MEX can act as an E3, Ub (ubiquitin) ligase, through the E2, Ub-conjugating enzymes UbcH5a, UbcH5c or UbcH6. A region of MEX that contains the RING fingers and the ZZ zinc finger was required for interaction with UbcH5a and MEX self-association, whereas the SWIM domain was critical for MEX ubiquitination. The expression of MEX promoted apoptosis that was induced through Fas, DR (death receptor) 3 and DR4 signalling, but not that mediated by the BH3 (Bcl-2 homology 3)-only protein BimEL or the chemotherapeutic drug adriamycin. The enhancement of apoptosis by MEX required a functional SWIM domain, suggesting that MEX ubiquitination is critical for the enhancement of apoptosis. These results indicate that MEX acts as an E3 Ub ligase, an activity that is dependent on the SWIM domain and suggest a role for MEX in the regulation of death receptor-induced apoptosis in the testes.']",['eng'],"['Amino Acid Sequence', 'Animals', 'Apoptosis/drug effects', 'Humans', 'Iron-Binding Proteins/metabolism', 'Male', 'Mice', 'Molecular Sequence Data', 'Proteasome Endopeptidase Complex/metabolism', 'Protein Structure, Tertiary', 'Rats', 'Receptors, TNF-Related Apoptosis-Inducing Ligand', 'Receptors, Tumor Necrosis Factor/physiology', 'Receptors, Tumor Necrosis Factor, Member 25', 'Testis/enzymology', 'Ubiquitin-Conjugating Enzymes/metabolism', 'Ubiquitin-Protein Ligases/chemistry', 'Ubiquitin-Protein Ligases/physiology', 'Zinc Fingers/physiology', 'fas Receptor/physiology']","['Iron-Binding Proteins', 'Receptors, TNF-Related Apoptosis-Inducing Ligand', 'Receptors, Tumor Necrosis Factor', 'Receptors, Tumor Necrosis Factor, Member 25', 'TNFRSF10A protein, human', 'TNFRSF25 protein, human', 'Tnfrsf25 protein, mouse', 'fas Receptor', 'UBE2D1 protein, human (EC 2.3.2.23)', 'Ubiquitin-Conjugating Enzymes (EC 2.3.2.23)', 'Ubiquitin-Protein Ligases (EC 2.3.2.27)', 'Zswim2 protein, mouse (EC 2.3.2.27)', 'Proteasome Endopeptidase Complex (EC 3.4.25.1)']"
M16523994,"['Chronische, erosive Polyarthritis mit lumbalen Rückenschmerzen und chronisch rezidivierenden Oberbauchbeschwerden.']",,['ger'],"['Abdominal Pain/etiology', 'Adult', 'Antirheumatic Agents/therapeutic use', 'Arthritis, Rheumatoid/diagnosis', 'Arthritis, Rheumatoid/drug therapy', 'Celiac Disease/complications', 'Celiac Disease/diagnosis', 'Chronic Disease', 'Diagnosis, Differential', 'Drug Therapy, Combination', 'Female', 'Humans', 'Immunosuppressive Agents/therapeutic use', 'Low Back Pain/etiology', 'Metatarsal Bones/pathology', 'Metatarsophalangeal Joint/pathology', 'Recurrence']","['Antirheumatic Agents', 'Immunosuppressive Agents']"
M16528799,"[""Don't brush off flossing.""]",,['eng'],"['Dental Devices, Home Care', 'Humans', 'Mouthwashes/therapeutic use', 'Oral Hygiene/methods', 'Toothbrushing/instrumentation', 'Toothbrushing/methods']",['Mouthwashes']
M16543930,"['24-h IOP control with latanoprost, travoprost, and bimatoprost in subjects with exfoliation syndrome and ocular hypertension.']","['Purpose!#!To compare the 24-h IOP reductions induced by latanoprost, travoprost, and bimatoprost in eyes with exfoliation syndrome (XFS) associated with ocular hypertension (OH).!##!Methods!#!This was a prospective, randomized, single masked, and parallel design study with 15 patients in each treatment group. After washout of any previous medications, each patient underwent a baseline 24-h IOP curve testing at 0600, 0900, 1200, 1500, 1800, 2100, and at 2400 (midnight) hours. Patients were then randomized to receive latanoprost, travoprost, or bimatoprost once a day for 3 months. The 24-h curve testing was repeated at first week, and first and third months.!##!Results!#!Maximal and minimal IOP was recorded at 0600 and 1800-2100 hours. There was no significant difference among treatment groups at any time-point except for the first week. At the first week, the travoprost group had significantly lower IOP levels than the latanoprost and bimatoprost groups. All medicines significantly lowered 24-h IOP from baseline (P=0.001 for each). Although there was no significant difference in IOP reduction among groups at first week and first month, bimatoprost reduced the 24-h IOP (7.9+/-1.4) more than travoprost (6.6+/-0.5) at the end of the third month (P=0.003). The mean 24-h range of IOP was lowest with travoprost in all visits, and between-group differences was significant for travoprost vslatanoprost (P=0.007) and travoprost vsbimatoprost (P=0.001) at the third month.!##!Conclusion!#!Latanoprost, travoprost, and bimatoprost were effective in reducing the 24-h IOP in patients with XFS and OH, and more research is required with a larger study.']",['eng'],"['Amides/therapeutic use', 'Antihypertensive Agents/therapeutic use', 'Bimatoprost', 'Cloprostenol/analogs & derivatives', 'Cloprostenol/therapeutic use', 'Exfoliation Syndrome/drug therapy', 'Female', 'Humans', 'Intraocular Pressure/drug effects', 'Lipids/therapeutic use', 'Male', 'Middle Aged', 'Ocular Hypertension/drug therapy', 'Prospective Studies', 'Prostaglandins F, Synthetic/therapeutic use', 'Single-Blind Method', 'Travoprost', 'Treatment Outcome']","['Amides', 'Antihypertensive Agents', 'Lipids', 'Prostaglandins F, Synthetic', 'Cloprostenol (4208238832)', 'latanoprost (6Z5B6HVF6O)', 'Bimatoprost (QXS94885MZ)', 'Travoprost (WJ68R08KX9)']"
M16548824,['Organ donation rate.'],,['eng'],,
M16550653,['Parents prefer shared decision-making for acute otitis media.'],,['eng'],,
M16552093,['Adenomyosis in endometriosis--prevalence and impact on fertility. Evidence from magnetic resonance imaging.'],,['eng'],"['Endometriosis/complications', 'Endometriosis/diagnosis', 'Endometriosis/epidemiology', 'Female', 'Humans', 'Infertility, Female/etiology', 'Magnetic Resonance Imaging', 'Prevalence', 'Uterus/pathology']",
M16555406,['TENS of unknown value in the treatment of chronic low back pain.'],,['eng'],"['Chronic Disease', 'Female', 'Follow-Up Studies', 'Humans', 'Low Back Pain/diagnosis', 'Low Back Pain/rehabilitation', 'Male', 'Pain Measurement', 'Patient Satisfaction', 'Randomized Controlled Trials as Topic', 'Reference Values', 'Sensitivity and Specificity', 'Severity of Illness Index', 'Transcutaneous Electric Nerve Stimulation/methods', 'Treatment Outcome']",
M16561239,['Actinomycetin.'],,['eng'],,
M16562656,['Hypnosis: removing the labour from birth.'],"['Hypnosis has been used in obstetrics for more than a century. However, with increasing numbers of women looking for alternative coping strategies for use during labour, the birth of a new discipline, HypnoBirthing, is gaining in popularity. HypnoBirthing is a hypnotherapy programme specifically designed for birth, employing the principles and techniques of hypnosis and self-relaxation. This article explains the philosophy and principles of HypnoBirthing, the evidence base and its physiological impact on labouring women, brought to life by real accounts.']",['eng'],"['Anxiety/etiology', 'Anxiety/prevention & control', 'Female', 'Humans', 'Hypnosis', 'Labor Pain/complications', 'Labor Pain/nursing', 'Midwifery/education', 'Midwifery/methods', 'Mothers/education', 'Natural Childbirth/nursing', 'Nurse-Patient Relations', 'Nursing Methodology Research', 'Pregnancy', 'Program Evaluation']",
M16562712,['Comparison of mantoux skin test with three generations of a whole blood IFN-gamma assay for tuberculosis infection.'],"['Setting!#!A rural town in South Africa.!##!Objective!#!To compare the performance of Quanti-FERON assays with the tuberculin skin test (TST) for identifying latent tuberculosis infection (LTBI) in a high TB burden community.!##!Design!#!In a cross-sectional study in healthy adults, we applied the TST and took blood for the three generations of QuantiFERON assays.!##!Results!#!Of 358 participants whose results were analysed, 291 (81%) had a TST result of > or = 10 mm induration, and 187 (52%) > or = 15 mm. QuantiFERON-TB was positive in 215 (60%), QuantiFERON-TB Gold in 137 (38%), and QuantiFERON-TB Gold (In-Tube method) in 201 (56%). There was poor agreement between TST and QuantiFERON tests, and between the different generations of QuantiFERON tests (kappa = 0.12-0.50). Of the subset with TST indurations > or = 15 mm, 30-56% had negative QuantiFERON tests. However, positive Quanti-FERON tests were associated with males, who have a higher incidence of TB in this area.!##!Conclusion!#!We showed poor agreement between TST and the different QuantiFERON tests in diagnosing LTBI. The surprising discordance between the Quanti-FERON TB Gold and QuantiFERON TB Gold (In-Tube method) tests needs to be investigated further.']",['eng'],"['Adolescent', 'Adult', 'Biomarkers/blood', 'Cross-Sectional Studies', 'Enzyme-Linked Immunosorbent Assay', 'Female', 'Humans', 'Incidence', 'Interferon-gamma/blood', 'Male', 'Risk Factors', 'Rural Population', 'South Africa/epidemiology', 'Tuberculin Test', 'Tuberculosis/blood', 'Tuberculosis/diagnosis', 'Tuberculosis/epidemiology']","['Biomarkers', 'Interferon-gamma (82115-62-6)']"
M16567548,['Dental flossing and interproximal caries: a systematic review.'],"['Our aim was to assess, systematically, the effect of flossing on interproximal caries risk. Six trials involving 808 subjects, ages 4 to 13 years, were identified. There were significant study-to-study differences and a moderate to large potential for bias. Professional flossing performed on school days for 1.7 years on predominantly primary teeth in children was associated with a 40% caries risk reduction (relative risk, 0.60; 95% confidence interval, 0.48-0.76; p-value, < 0.001). Both three-monthly professional flossing for 3 years (relative risk, 0.93; 95% confidence interval, 0.73-1.19; p-value, 0.32) and self-performed flossing in young adolescents for 2 years (relative risk, 1.01; 95% confidence interval, 0.85-1.20; p-value, 0.93) did not reduce caries risk. No flossing trials in adults or under unsupervised conditions could be identified. Professional flossing in children with low fluoride exposures is highly effective in reducing interproximal caries risk. These findings should be extrapolated to more typical floss-users with care, since self-flossing has failed to show an effect.']",['eng'],"['Adolescent', 'Child', 'Controlled Clinical Trials as Topic', 'Databases, Bibliographic', 'Dental Care/instrumentation', 'Dental Caries/etiology', 'Dental Caries/prevention & control', 'Dental Devices, Home Care', 'Dental Plaque/complications', 'Dental Plaque/prevention & control', 'Humans', 'Oral Hygiene/instrumentation', 'Treatment Outcome']",
M16570815,['[A clinical analysis of intractable spontaneous epistaxis with 289 cases reviewed].'],"['Objective!#!To explore the clinical characteristics and the prevention strategy of intractable spontaneous epistaxis.!##!Method!#!Two hundred and eighty-nine patients with intractable spontaneous epistaxis were retrospectively analyzed.!##!Result!#!Intractable spontaneous epistaxis was characterized by the onset season, age, sex, and the associated disease. Nasal septums were the most common sites of bleeding. Recurrent epistaxis was mainly associated with the failure of locating the bleeding sites.!##!Conclusion!#!Control of elevated blood pressure is essential for the prevention of intractable spontaneous epistaxis. Once epistaxis occurs, the importance of the first treatment for the haemostasis should be emphasized. For the uncontrollable epistaxis, multiple interventions are necessary.']",['chi'],"['Adolescent', 'Adult', 'Aged', 'Aged, 80 and over', 'Epistaxis/diagnosis', 'Epistaxis/prevention & control', 'Epistaxis/therapy', 'Female', 'Humans', 'Male', 'Middle Aged', 'Retrospective Studies', 'Young Adult']",
M16580692,['A surgical skills elective can improve student confidence prior to internship.'],"[""Background!#!A focused surgical resident readiness curriculum for senior medical students can improve confidence in surgical skills compared to current surgical interns.!##!Materials and methods!#!A 3-week surgical skills lab elective enrolled senior medical students applying to surgical residency programs, with the purpose of improving surgical skills and easing anxiety prior to surgical internship. Students were surveyed before and after the elective regarding their confidence in performing 21 skills covered by the curriculum. A similar confidence survey was administered to the incoming surgical intern class. Interns were also surveyed regarding prior skills lab instruction during medical school. Statistical analyses included Student's paired t-test and two-way analysis of variance.!##!Results!#!Six medical students and 23 interns were surveyed. All medical students significantly improved their confidence by the end of the resident readiness curriculum (P = 0.0004). Although students initially had lower confidence than surgical interns in performing surgical skills and in their knowledge of anatomy prior to the course, their confidence after the course was significantly higher than that of the incoming surgical interns (P = 0.035). Surgical interns with prior skills lab experience in their medical school reported higher confidence than those who did not have a skills lab experience (P = 0.019). Among all subgroups, medical students with skills lab experience had the highest confidence score, followed by interns with previous skills lab experience, then by interns with no previous skills lab experience, and last, by medical student with no skills lab experience.!##!Conclusion!#!Surgical interns often feel unprepared to perform skills necessary for residency. A focused skills lab elective during medical school can bridge the gap and improve confidence prior to internship.""]",['eng'],"['Clinical Competence/standards', 'Curriculum', 'General Surgery/education', 'General Surgery/methods', 'Humans', 'Students, Medical/psychology', 'United States']",
M16597525,['Nurse delegation of medication administration for older adults in assisted living.'],"['Assisted living (AL) is a relatively new form of long-term care that offers residents personal care services and more independence in a home-like environment. Introduced to the United States in the 1980s, AL is changing the conventional thinking about how to care for frail older adults. One important issue to explore is registered nurse (RN) delegation to unlicensed assistive personnel (UAP), particularly for medication administration. This study provides a national perspective on medication delivery in AL settings from the perspectives of state Board of Nursing (BON) executives. Qualitative interviews using semi-structured interview guides were conducted with BON executives to validate a legal summary of AL regulations and nurse practice acts, and to identify nursing issues pertaining to medication management in AL across the United States. In this study, there was considerable variation across states regarding medication administration and the role of both the RN and the UAP. BON executives displayed a range of knowledge about nursing practice issues in AL, with many reporting low familiarity with this setting. Mechanisms for systematic review of quality of delegation were not in place. Medication administration and nurse delegation were dynamic issues, with practice and policy evolving concurrently. This study highlights the limited articulation of policies between agencies and across states in the important and growing setting of assisted living. Nurses have the opportunity to shape this evolving practice arena and to enhance awareness of the professional and clinical issues inherent in working with UAP in medication delivery.']",['eng'],"['Assisted Living Facilities', 'Drug Therapy/nursing', 'Facility Regulation and Control', 'Health Care Surveys', 'Humans', ""Nurses' Aides"", 'Personnel Delegation', 'Specialty Boards', 'United States']",
M16601773,['Universal primers for detection of common bacterial pathogens causing prosthetic joint infection.'],"['The diagnosis of low grade prosthetic joint infection is difficult and time consuming. Nested-PCR for universal bacterial DNA segments detection of ""orthopaedic"" bacteria was tested in a laboratory setting. This method is based on amplification of the 16S bacterial ribosomal RNA coding sequences. 11 species of the most frequent bacterial pathogens (Staphylococcus aureus, Staphylococcus epidermidis, Streptococcus pyogenes, Streptococcus agalactiae, Enterococcus faecium, Enterococcus faecalis, Klebsiella pneumoniae, Escherichia coli, Proteus mirabilis, Pseudomonas aeruginosa, Serratia marcescens) involved in prosthetic joint infections were studied. All could be detected rapidly and sensitively by this method.']",['eng'],"['Bacteria/isolation & purification', 'Bacterial Infections/microbiology', 'DNA Primers', 'Humans', 'Joint Prosthesis', 'Joints/microbiology', 'Polymerase Chain Reaction', 'Prosthesis-Related Infections/microbiology']",['DNA Primers']
M16617182,"[""Painful Hashimoto's thyroiditis.""]",,['eng'],"['Diagnosis, Differential', 'Hashimoto Disease/diagnosis', 'Hashimoto Disease/physiopathology', 'Hashimoto Disease/therapy', 'Humans', 'Thyroiditis, Subacute/diagnosis']",
M16617965,['Chronic fatigue syndrome.'],,['eng'],"['Fatigue Syndrome, Chronic/diagnosis', 'Fatigue Syndrome, Chronic/physiopathology', 'Fatigue Syndrome, Chronic/therapy', 'Humans']",
M16620472,['Postnatal depression.'],,['eng'],"['Antidepressive Agents, Second-Generation/therapeutic use', 'Cognitive Therapy', 'Counseling', 'Depression, Postpartum/drug therapy', 'Depression, Postpartum/therapy', 'Female', 'Fluoxetine/therapeutic use', 'Humans', 'Pregnancy', 'Psychotherapy']","['Antidepressive Agents, Second-Generation', 'Fluoxetine (01K63SUP8D)']"
M16629103,['Russian revelation.'],['Jill McGowan was convinced that a programme of breathing retraining--the Buteyko Method - could reduce the medication needs of people with asthma. So she gave up her nursing job and sold her house and car to finance research. Training requires five 90-minute sessions. The 30-minute exercise programme has to be repeated six times a day initially. Introduction of the method to the NHS could have a major impact on asthma management with potentially huge savings on cost.'],['eng'],"['Asthma/economics', 'Asthma/therapy', 'Breathing Exercises', 'Cost-Benefit Analysis', 'Humans', 'Patient Education as Topic/methods', 'Russia', 'Treatment Outcome']",
M16631911,['Use in routine clinical practice of two commercial blood tests for diagnosis of infection with Mycobacterium tuberculosis: a prospective study.'],"['Background!#!Two commercial blood assays for the diagnosis of latent tuberculosis infection--T-SPOT.TB and QuantiFERON-TB Gold--have been separately compared with the tuberculin skin test. Our aim was to compare the efficacy of all three tests in the same population sample.!##!Methods!#!We did a prospective study in 393 consecutively enrolled patients who were tested simultaneously with T-SPOT.TB and QuantiFERON-TB Gold because of suspected latent or active tuberculosis. 318 patients also had results available for a tuberculin skin test.!##!Findings!#!Overall agreement with the skin test was similar (T-SPOT.TB kappa=0.508, QuantiFERON-TB Gold kappa=0.460), but fewer BCG-vaccinated individuals were identified as positive by the two blood assays than by the tuberculin skin test (p=0.003 for T-SPOT.TB and p<0.0001 for QuantiFERON-TB Gold). Indeterminate results were significantly more frequent with QuantiFERON-TB Gold (11%, 43 of 383) than with T-SPOT.TB (3%, 12 of 383; p<0.0001) and were associated with immunosuppressive treatments for both tests. Age younger than 5 years was significantly associated with indeterminate results with QuantiFERON-TB Gold (p=0.003), but not with T-SPOT.TB. Overall, T-SPOT.TB produced significantly more positive results (38%, n=144, vs 26%, n=100, with QuantiFERON-TB Gold; p<0.0001), and close contacts of patients with active tuberculosis were more likely to be positive with T-SPOT.TB than with QuantiFERON-TB Gold (p=0.0010).!##!Interpretation!#!T-SPOT.TB and QuantiFERON-TB Gold have higher specificity than the tuberculin skin test. Rates of indeterminate and positive results, however, differ between the blood tests, suggesting that they might provide different results in routine clinical practice.']",['eng'],"['Aged, 80 and over', 'Child, Preschool', 'Emigration and Immigration', 'Female', 'Hematologic Tests/methods', 'Humans', 'Infant', 'Male', 'Reproducibility of Results', 'Skin Tests/methods', 'Tuberculosis/diagnosis']",
M16637413,['Wenn Arbeit an die Nerven geht.'],,['ger'],"['Burnout, Professional', 'Humans', 'Stress, Psychological/etiology']",
M16637856,['Bilateral anterior uveitis associated with travoprost.'],,['eng'],"['Aged', 'Antihypertensive Agents/adverse effects', 'Cloprostenol/adverse effects', 'Cloprostenol/analogs & derivatives', 'Female', 'Glaucoma/drug therapy', 'Humans', 'Intraocular Pressure', 'Travoprost', 'Uveitis, Anterior/chemically induced']","['Antihypertensive Agents', 'Cloprostenol (4208238832)', 'Travoprost (WJ68R08KX9)']"
M16642625,['[Salmonella prosthetic knee septic arthritis successful retention of the prosthesis with prolonged suppressive therapy].'],['A 75 years old woman suffered from Salmonella enteritidis infected prosthetic knee joint septic arthritis. Maintenance of the prosthesis was achieved by surgical drainage and debridement of the joint followed by 3 weeks of intravenous ceftriaxone and 3 months of oral ciprofloxacin therapy.'],['heb'],"['Aged', 'Anti-Bacterial Agents/therapeutic use', 'Arthritis, Infectious/diagnosis', 'Arthritis, Infectious/drug therapy', 'Ceftriaxone/therapeutic use', 'Ciprofloxacin/therapeutic use', 'Debridement', 'Drainage', 'Drug Therapy, Combination', 'Female', 'Humans', 'Knee Joint/microbiology', 'Knee Prosthesis', 'Salmonella Infections/diagnosis', 'Salmonella Infections/drug therapy', 'Salmonella enteritidis', 'Treatment Outcome']","['Anti-Bacterial Agents', 'Ciprofloxacin (5E8K9I0O4U)', 'Ceftriaxone (75J73V1629)']"
M16653209,"['Species-dependent variation in the interaction of substrate-bound ribulose-1,5-bisphosphate carboxylase/oxygenase (rubisco) and rubisco activase.']","['Purified spinach (Spinacea oleracea L.) and barley (Hordeum vulgare L.) ribulose-1,5-bisphosphate carboxylase/oxygenase (Rubisco) activase supported 50 to 100% activation of substrate-bound Rubisco from spinach, barley, wheat (Triticum aestivum L.), soybean (Glycine max L.), pea (Pisum sativum L.), Arabidopsis thaliana, maize (Zea mays L.), and Chlamydomonas reinhardtii but supported only 10 to 35% activation of Rubisco from three Solanaceae species, tobacco (Nicotiana tabacum L.), petunia (Petunia hybrida L.), and tomato (Lycopersicon esculentum L.). Conversely, purified tobacco and petunia Rubisco activase catalyzed 75 to 100% activation of substrate-bound Rubisco from the three Solanacee species but only 10 to 25% activation of substrate-bound Rubisco from the other species. Thus, the interaction between substrate-bound Rubisco and Rubisco activase is species dependent. The species dependence observed is consistent with phylogenetic relationships previously derived from plant morphological characteristics and from nucleotide and amino acid sequence comparisons of the two Rubisco subunits. Species dependence in the Rubisco-Rubisco activase interaction and the absence of major anomalies in the deduced amino acid sequence of tobacco Rubisco activase compared to sequences in non-Solanaceae species suggest that Rubisco and Rubisco activase may have coevolved such that amino acid changes that have arisen by evolutionary divergence in one of these enzymes through spontaneous mutation or selection pressure have led to compensatory changes in the other enzyme.']",['eng'],,
M16658967,['Control of Diurnal Variations in Photosynthetic Products: II. Nitrate Reductase Activity.'],"['Nitrate accumulates in the leaves of Capsicum annuum L. cv. California Wonder and the leaf content is dependent on the nitrate level supplied to the roots. There is no consistent diurnal periodicity in the leaf nitrate levels.Nitrate reductase activity exhibits three distinct peaks in the leaves. One in the dark period, a second at the time of the prevailing dawn, and a third 6 hours after the beginning of the photoperiod. The third peak of activity can be induced by a short period of illumination (20 minutes) which is also sufficient to induce the labeling of the amino acid fraction by (14)CO(2).']",['eng'],,
M16662983,['Evaluation of the water potentials of solutions of polyethylene glycol 8000 both in the absence and presence of other solutes.'],"['Published and additional data for polyethylene glycol 8000 (PEG), formerly PEG 6000, solution water potentials (Psi) are compared. Actual bars Psi over the concentration range of 0 to 0.8 gram PEG per gram H(2)O and temperature (T) range of 5 to 40 degrees C are best predicted (probably within +/- 5%) by this equation: Psi = 1.29[PEG](2)T - 140[PEG](2) - 4.0[PEG]. Although transformable through division by [PEG] to virial equation form, results indicate that the coefficients are not virial. Mannitol (MAN) interacts with PEG to produce Psi significantly lower than additive. Vapor pressure osmometer (VPO) data for MAN-PEG synergism compared favorably with those from thermocouple hygrometry; and VPO data showing the interactions between PEG and four salts are presented. The synergism of MAN-PEG and of NaCl-PEG are related linearly to the concentration of solute added with PEG.']",['eng'],,
M16666245,['Catalysis of Ribulosebisphosphate Carboxylase/Oxygenase Activation by the Product of a Rubisco Activase cDNA Clone Expressed in Escherichia coli.'],"['Ribulose-1,5-bisphosphate carboxylase/oxygenase (rubisco) activase activity was obtained from a partially purified extract of Escherichia coli transformed with a 1.6-kilobase spinach (Spinacia oleracea L.) cDNA clone. This activity was ATP-dependent. Catalysis of rubisco activation by spinach and cloned rubisco activase was accompanied by the same extent of carboxyarabinitol bisphosphate-trapped (14)CO(2) as occurred in spontaneous activation, indicating that rubisco carbamylation is one facet of the rubisco activase reaction. The CO(2) concentration required for one-half maximal rubisco activase activity was about 8 micromolar CO(2). These observations are consistent with the postulated role of rubisco activase in regulating rubisco activity in vivo.']",['eng'],,
