DBRECORDID,TITLE,ABSTRACT,LANGUAGE,MESH,CHEM
M19189628,['Eine Annäherung an die Craniosacral-Arbeit in der Kinderkrankenpflege.'],,['ger'],"['Central Nervous System Diseases/nursing', 'Head', 'Humans', 'Incubators, Infant', 'Infant, Newborn', 'Infant, Premature, Diseases/nursing', 'Intensive Care Units, Neonatal', 'Manipulation, Osteopathic/nursing', 'Sacrum']",
M19190475,['Understanding the health literacy of America: results of the National Assessment of Adult Literacy.'],"[""Health literacy refers to an individual's ability to understand healthcare information to make appropriate decisions. Healthcare professionals are obligated to make sure that patients understand information to maximize the benefits of healthcare. The National Assessment of Adult Literacy (NAAL) provides information on the literacy/health literacy levels of the U.S. adult population. The NAAL is the only large-scale survey of health literacy. The results of the NAAL provide information on literacy/health literacy and the relationship between background variables and literacy/health literacy. Multiple variables with potential for a relationship with literacy/health literacy were chosen for the NAAL including, but not limited to, education, language, race, gender, income, overall health, seeking health information, and health insurance.""]",['eng'],"['Adult', 'Demography', 'Education, Continuing', 'Educational Status', 'Health Education', 'Humans', 'Organizational Objectives', 'Surveys and Questionnaires', 'United States']",
M19190892,['Idiopathische Skoliose.'],,['ger'],"['Germany', 'Orthopedics/trends', 'Scoliosis/diagnosis', 'Scoliosis/therapy']",
M19196347,"['IAPV, a bee-affecting virus associated with Colony Collapse Disorder can be silenced by dsRNA ingestion.']","['Colony Collapse Disorder (CCD) has been associated with Israeli acute paralysis virus (IAPV). CCD poses a serious threat to apiculture and agriculture as a whole, due to the consequent inability to provide the necessary amount of bees for pollination of critical crops. Here we report on RNAi-silencing of IAPV infection by feeding bees with double-stranded RNA, as an efficient and feasible way of controlling this viral disease. The association of CCD with IAPV is discussed, as well as the potential of controlling CCD.']",['eng'],"['Animals', 'Bees/virology', 'Gene Silencing', 'Picornaviridae/drug effects', 'Picornaviridae/genetics', 'Picornaviridae/physiology', 'RNA, Double-Stranded/pharmacology', 'Reverse Transcriptase Polymerase Chain Reaction']","['RNA, Double-Stranded']"
M19197020,"[""Comparison of administrators' and school nurses' perception of the school nurse role.""]","['The current tenuous status of public education funding requires that school nurses be proactive in advocacy efforts on behalf of their school nursing programs. Advocating for nursing practice within an educational setting presents unique challenges. Lack of state or national consensus for support of school nurse services creates an opportunity for school nurse advocates to develop quantitative tools to evaluate their school nurse program. Identifying commonalities and differences between school administrators\' and school nurses\' perceptions of the school nurse role will provide information that can be used to strengthen programs and facilitate the understanding of school personnel about what school nurses do. This study compared school administrator and school nurse perceptions of the role of the school nurse using a tool based on the National Association of School Nurses\' ""Advocacy Talking Points."" Analysis of responses identified specific areas in which schools could improve their school nurse program and enhance school administrators\' understanding of the school nurse role.']",['eng'],"['Administrative Personnel', 'Analysis of Variance', 'Attitude of Health Personnel', 'Health Care Surveys', 'Humans', ""Nurse's Role"", 'School Nursing', 'United States']",
M19199171,['Die Intensive Care Delirium Screening Checklist (ICDSC)--Richtlinienkonforme Ubersetzung und Validierung einer intensivmedizinischen Delirium-Checkliste.'],"['Background!#!Although Delirium is the most common psychiatric disease in ICU settings, it is recognized late or not at all in up to 84 % of all cases.!##!Methods!#!Translation of the ICDSC, in accordance with ISPOR guidelines and validation by conducting a screening of 68 ICU patients.!##!Results!#!The translation process was authorized by the original author. The final German translation of the ICDSC showed a sensitivity and specificity of 89 % and 57 % respectively.!##!Conclusion!#!The ICDSC is suitable for delirium screening by nurses even on ventilated patients. Besides a high sensitivity another advantage is the possibility to screen for a subsyndromal delirium.']",['ger'],"['Delirium/classification', 'Delirium/diagnosis', 'Delirium/nursing', 'Diagnosis, Differential', 'Humans', 'Intensive Care Units', 'Mass Screening/methods', 'Practice Guidelines as Topic', 'Reproducibility of Results']",
M19202600,['[Ecological and hygienic problems of nanomaterial waste].'],,['rus'],"['Ecology', 'Humans', 'Medical Waste Disposal', 'Nanostructures', 'Nanotechnology']",['Medical Waste Disposal']
M19203391,['Routine delirium monitoring in a UK critical care unit.'],"['Introduction!#!Delirium in the intensive care unit (ICU) is associated with increased morbidity and mortality. Using an assessment tool has been shown to improve the ability of clinicians in the ICU to detect delirium. The confusion assessment method for the ICU (CAM-ICU) is a validated delirium-screening tool for critically ill intubated patients. The aim of this project was to establish the feasibility of routine delirium screening using the CAM-ICU and to identify the incidence of delirium in a UK critical care unit.!##!Methods!#!Routine CAM-ICU monitoring was implemented in a mixed critical care unit in January 2007 following a two-month educational and promotional campaign. Guidelines for the management of delirium were introduced. During a two-month prospective audit in September and October 2007, the daily CAM-ICU was recorded by the bedside nurse for consecutive level 2 and level 3 patients admitted to the mixed medical/surgical critical care ward in a district general hospital. This was repeated in January 2008. Patient outcome was recorded. The records of an additional cohort of ventilated patients were reviewed retrospectively to determine compliance with routine CAM-ICU assessments.!##!Results!#!Seventy-one patients were included in the observational cohort, with 60 patients in the retrospective cohort. In the prospective group it was not possible to assess for delirium with the CAM-ICU in nine patients due to persistent coma or inability to understand simple instructions. Excluding elective post-operative patients, the incidence of delirium was 45% in patients who could be assessed; in the 27 ventilated patients who could be assessed it was 63%. From the retrospective data compliance with the CAM-ICU assessment was 92%. The incidence of delirium in this retrospective group of ventilated patients who could be assessed was 65%.!##!Conclusions!#!We have demonstrated that delirium screening is feasible in a UK ICU population. The high incidence of delirium and the impact on outcomes in this UK cohort of patients is in line with previous reports.']",['eng'],"['Aged', 'Cohort Studies', 'Critical Illness/psychology', 'Delirium/diagnosis', 'Delirium/psychology', 'Delirium/therapy', 'Female', 'Humans', 'Intensive Care Units', 'Male', 'Mass Screening/methods', 'Middle Aged', 'Prospective Studies', 'Retrospective Studies', 'United Kingdom']",
M19203639,['The interwoven story of the small DNA tumor viruses.'],,['eng'],"['DNA Tumor Viruses/genetics', 'Oncogene Proteins, Viral/genetics']","['Oncogene Proteins, Viral']"
M19206038,"['Loslassen, um weiter zu kommen--Praxisbericht: Therapeutisches Klettern in der psychosomatischen Rehabilitation.']","['This descriptive clinical report presents therapeutic climbing as a supplementary method within movement therapy, which builds on an integrative clinical concept as part of psychosomatic rehabilitation. Areas of application of therapeutic climbing are outlined along with its varying goals and aims based on the emphasis on body and mind. These are combined with an explanation of psychosomatic movement therapy and its work at the level of experiencing. Information on clinical experience is supported by examples from patient observation. As the examples demonstrate, through therapeutic climbing in movement therapy the patients are brought into contact with their unconscious behaviour and relationship patterns and with the manner in which they deal with situations and people. In addition to the correlates of perception of emotion and body sensation, further topics and transfers come into the frame. Positive experiences are contrasted with automatic negative cognitive processes as the result of learning and socialisation. In this context it is important to emphasise the special therapeutic relationship formation during therapeutic climbing, which provides the patient with the chance of a positive relationship experience.']",['ger'],"['Activities of Daily Living/psychology', 'Adult', 'Aged', 'Anxiety Disorders/psychology', 'Anxiety Disorders/rehabilitation', 'Depressive Disorder/psychology', 'Depressive Disorder/rehabilitation', 'Exercise Therapy/methods', 'Female', 'Humans', 'Illness Behavior', 'Interpersonal Relations', 'Male', 'Middle Aged', 'Motivation', 'Mountaineering', 'Patient Acceptance of Health Care', 'Patient Satisfaction', 'Psychophysiologic Disorders/rehabilitation', 'Resistance Training', 'Self Efficacy']",
M19209293,['A pilot feasibility study of daily rTMS to modify corticospinal excitability during lower limb immobilization.'],"['Short term immobilization of the lower limb is associated with increased corticospinal excitability at 24 hours post cast removal. We wondered whether daily stimulation of the motor cortex might decrease brain reorganization during casting. We tested the feasibility of this approach. Using transcranial magnetic stimulation (TMS), resting motor threshold and recruitment curves were obtained at baseline in 6 healthy participants who then had leg casts placed for 10 days. On 7 of the 10 days subjects received 20 minutes of 1 Hz repetitive TMS (rTMS). TMS measures were then recorded immediately after and 24 hours post cast removal. Four of 6 subjects completed the study. At the group level there were no changes in excitability following cast removal. At the individual level, two participants did not show any change, 1 participant had higher and one lower excitability 24 hours after cast removal. Daily rTMS over motor cortex is feasible during casting and may modify neuroplastic changes occurring during limb disuse. A prospective double blind study is warranted to test whether daily rTMS might improve outcome in subjects undergoing casting, and perhaps in other forms of limb disuse such as those following brain injury or weightlessness in space flight.']",['eng'],,
M19213374,['Frequency of endometriosis among infertile women and association of clinical signs and symptoms with the laparoscopic staging of endometriosis.'],"[""Objective!#!The study aimed to determine the frequency of endometriosis in women who underwent diagnostic laparoscopy for evaluation of infertility and the association of clinical, ultrasonographic and laparoscopic findings of endometriosis with the laparoscopic stages of the disease.!##!Method!#!It was a retrospective study of women presenting to gynaecologic clinics of the Aga Khan University Hospital from January 1999 to December 2005 with primary complaint of primary or secondary infertility and were diagnosed with endometriosis through laparoscopy. Relevant demographic and clinical information was entered and analyzed in SPSS version 14.0.!##!Results!#!The frequency of endometriosis in women with primary compliant of infertility was found to be 16.8%. Statistically significant associations was found between staging of the disease and thin built (p=0.007) and restricted uterine mobility on pelvic examination (p=0.035). The patients' ultrasound and laparoscopic examination showed significant association with staging of the disease with the presence of cysts on ultrasound (p-value < 0.0001) and adhesions on laparoscopy (p value <0.00001).!##!Conclusion!#!The variability of the definition and inconsistency in diagnostic methods makes the prevalence of endometriosis difficult to determine and we might underestimate the true burden of the disease. Most of the signs and symptoms of endometriosis do not correlate with the severity (staging) of the disease. Hence, Laparoscopy remains the gold standard for diagnosis as well as staging of endometriosis.""]",['eng'],"['Adolescent', 'Adult', 'Disease Progression', 'Endometriosis/diagnosis', 'Endometriosis/diagnostic imaging', 'Endometriosis/epidemiology', 'Endometriosis/physiopathology', 'Female', 'Humans', 'Infertility, Female/epidemiology', 'Laparoscopy', 'Middle Aged', 'Pakistan/epidemiology', 'Prevalence', 'Retrospective Studies', 'Ultrasonography', 'Young Adult']",
M19217385,"['For structural biology, try infrared instead.']","['1D and 2D-IR spectroscopy was used to resolve the structural transition that is responsible for the gating mechanism of the influenza A M2 channel (Manor et al., 2009). This report constitutes a milestone in the development of both ATR-FTIR and 2D-IR spectroscopies as precise tools for structural biology.']",['eng'],"['Infrared Rays', 'Molecular Biology/methods', 'Nuclear Magnetic Resonance, Biomolecular/methods', 'Protein Conformation', 'Spectrophotometry, Infrared/methods', 'Viral Matrix Proteins/chemistry']","['M2 protein, Influenza A virus', 'Viral Matrix Proteins']"
M19221042,['Interleukin-33: a regulator of basophils.'],['The cytokine network controlling basophils has been extended to interleukin-33. This commentary provides an update and summary on this emerging concept.'],['eng'],,
M19226690,"['Allan Award Lecture: on jumping fields and ""jumping genes"".']",,['eng'],"['Factor VIII/genetics', 'Genetics, Medical', 'Hemophilia A/genetics', 'Humans', 'Male', 'Mutagenesis, Insertional', 'Mutation', 'Recombination, Genetic', 'Societies, Scientific', 'United States']",['Factor VIII (9001-27-8)']
M19226749,['Phenotypical differences among B. cinerea isolates from ornamental plants.'],"['B. cinerea is a common pathogenic fungus which causes Botrytis blight (Grey mould) in most ornamental plants. It may be responsible for serious preharvest diseases and postharvest losses in fruits, vegetables and flowers. In this work, several B. cinerea isolates from ornamental plants (Chamelaucium uncinatum, Pelargonium x hortorum, Euphorbia pulcherrima, Lantana camara, Lonicera japonica, Hydrangea macrophylla, and Cyclamen persicum) affected by Botrytis blight in the south of Spain were studied. All the isolates were confirmed as B. cinerea by PCR using a specific 750-bp molecular marker, which is present in all strains of this species but absent from other species of Botrytis. The isolates were evaluated by reference to mature conidia length, sclerotia production, and growth rate. Conidia, conidiophores and hyphae were described by light microscopy and some by cryogenic scanning electron microscopy (Cryo-SEM). Conidium length was measured by using an eyepiece micrometer at 400x power, whereas the growth rate was assessed from differences in colony diameter between the third and fourth day of growth in potato-dextrose agar culture medium at 26 degrees C. B. cinerea showed a high degree of phenotypical variability among isolates, not only as regards visual aspects of the colonies but also in some morphological structures such as conidium length, conidiophores, sclerotia production, and hyphae. Differences were also observed in the growth rates. Conidiation was insignificant in the isolates from H. macrophylla, and P. x hortorum, where the overall appearance was white in all the growing stages, whereas isolates from L. camara, C. persicum and C. uncinatum were mainly grey or brown in mature stages. The longest conidia were obtained in isolates from H. macrophylla and C. persicum (17-18 microm) and the lowest in C. uncinatum (9 microm). All the isolates, except L. camara, developed mature sclerotia after approximately 16 days in the conditions used. H. macrophylla had around 72 sclerotia per colony, whereas C. persicum had only nine after 28 days. The growth rate of isolates from L. camara was the highest (1.64 cm/day). Such phenotypical variability may result in a differential response to plant growth regulators if plants are infected by Botrytis in the early stages of growth. In this way, we confirm, as we have done in other published studies, that isolates show different responses to some plant hormones and inhibitors.']",['eng'],"['Botrytis/classification', 'Botrytis/genetics', 'Botrytis/isolation & purification', 'Colony Count, Microbial', 'Cryoelectron Microscopy/methods', 'Genes, Fungal', 'Genetic Variation', 'Hyphae', 'Phenotype', 'Phylogeny', 'Plant Diseases/microbiology', 'Polymerase Chain Reaction/methods', 'Spain', 'Species Specificity', 'Spores, Fungal/genetics', 'Spores, Fungal/growth & development', 'Spores, Fungal/ultrastructure']",
M19227706,['Die Metamorphose der Bilder. Die verwandlung der Insekten und ihre Darstellung vom Ende des 17. bis zum Anfang des 19. Jahrhunderts.'],"[""The paper discusses the history of research into the problem of insect metamorphosis from the middle of the seventeenth century to the beginning of the nineteenth century. In particular, the work of three central figures is discussed: Jan Swammerdam (1637-1680), Pierre Lyonet (1706-1789) and Johann Moritz David Herold (1790-1862). It is argued that an understanding of the history of the problem of metamorphosis requires a careful analysis of its pictorial dimension. For Swammerdam, the central aim was a visualisation of the mechanical process by which, as he assumed, the butterfly is enfolding out of the larva. Lyonet's aim was a schematic representation of the structure of the organs, layer by layer, in order to understand the inner changes that the organs are undergoing throughout metamorphosis. Herold, working in the context of epigenetic embryology, took a very different strategy: the developmental series became the central pictorial means by which development as a gradual process of transformation was depicted.""]",['ger'],"['Animals', 'Butterflies', 'Embryology/history', 'Entomology/history', 'Europe', 'History, 17th Century', 'History, 18th Century', 'History, 19th Century', 'Humans', 'Medical Illustration/history', 'Metamorphosis, Biological']",
M19230062,"['Proceedings of the 4th International Conference on Shared Decision Making. May 30-June 1, 2007. Freiburg, Germany.']",,['eng'],"['Decision Making', 'Decision Making, Organizational', 'Decision Support Techniques', 'Humans']",
M19231730,['La identificación en PubMed de estudios realizados en población española.'],,['spa'],"['Information Storage and Retrieval', 'PubMed', 'Publishing', 'Spain']",
M19233013,['Travoprost in children: adverse effects and intraocular pressure response.'],"['Because of the limited ability to perform controlled, randomized studies in children, the safety and effectiveness of topical medications in pediatric glaucoma is sometimes difficult to determine. Although travoprost has been commercially available since 2001, there are no published reports on its use in children. This retrospective study found travoprost to have minimal adverse events in children and to reduce IOP in select cases of pediatric glaucoma.']",['eng'],"['Adolescent', 'Antihypertensive Agents/administration & dosage', 'Antihypertensive Agents/adverse effects', 'Child', 'Child, Preschool', 'Cloprostenol/administration & dosage', 'Cloprostenol/adverse effects', 'Cloprostenol/analogs & derivatives', 'Female', 'Glaucoma/drug therapy', 'Humans', 'Infant', 'Intraocular Pressure/drug effects', 'Male', 'Retrospective Studies', 'Travoprost', 'Treatment Outcome']","['Antihypertensive Agents', 'Cloprostenol (4208238832)', 'Travoprost (WJ68R08KX9)']"
M19236281,['Evaluation of the effect of treatment of latent tuberculosis infection on QuantiFERON-TB gold assay results.'],"['To evaluate the utility of the QuantiFERON-TB Gold assay for monitoring latent tuberculosis treatment efficacy, the assay was performed serially for healthcare workers receiving isoniazid therapy. After 9 months of isoniazid therapy, all of these healthcare workers remained QuantiFERON-TB Gold positive, and cellular proliferation assays revealed persistently strong purified protein derivative responses. These results do not support the use of the QuantiFERON-TB Gold assay to monitor therapy.']",['eng'],"['Adult', 'Antitubercular Agents/therapeutic use', 'Female', 'Humans', 'Interferon-gamma/blood', 'Isoniazid/therapeutic use', 'Lymphocyte Activation', 'Male', 'Middle Aged', 'Mycobacterium tuberculosis/immunology', 'Reagent Kits, Diagnostic', 'Skin Tests', 'Treatment Outcome', 'Tuberculin/immunology', 'Tuberculosis/drug therapy', 'Tuberculosis/immunology', 'Tuberculosis/microbiology']","['Antitubercular Agents', 'Reagent Kits, Diagnostic', 'Tuberculin', 'Interferon-gamma (82115-62-6)', 'Isoniazid (V83O1VOZ8L)']"
M19239703,['Efficacy of positive end-expiratory pressure titration after the alveolar recruitment manoeuvre in patients with acute respiratory distress syndrome.'],"['Introduction!#!In acute respiratory distress syndrome (ARDS), adequate positive end-expiratory pressure (PEEP) may decrease ventilator-induced lung injury by minimising overinflation and cyclic recruitment-derecruitment of the lung. We evaluated whether setting the PEEP using decremental PEEP titration after an alveolar recruitment manoeuvre (ARM) affects the clinical outcome in patients with ARDS.!##!Methods!#!Fifty-seven patients with early ARDS were randomly assigned to a group given decremental PEEP titration following ARM or a table-based PEEP (control) group. PEEP and inspired fraction of oxygen (FiO2) in the control group were set according to the table-based combinations of FiO2 and PEEP of the ARDS network, by which we aimed to achieve a PEEP level compatible with an oxygenation target. In the decremental PEEP titration group, the oxygen saturation and static compliance were monitored as the patients performed the ARM along with the extended sigh method, which is designed to gradually apply and withdraw a high distending pressure over a prolonged period, and the decremental titration of PEEP.!##!Results!#!The baseline characteristics did not differ significantly between the control and decremental PEEP titration groups. Initial oxygenation improved more in the decremental PEEP titration group than in the control group. However, dynamic compliance, tidal volume and PEEP were similar in the two groups during the first week. The duration of use of paralysing or sedative agents, mechanical ventilation, stay in the intensive care unit and mortality at 28 days did not differ significantly between the decremental PEEP titration and control groups.!##!Conclusions!#!The daily decremental PEEP titration after ARM showed only initial oxygenation improvement compared with the table-based PEEP method. Respiratory mechanics and patient outcomes did not differ between the decremental PEEP titration and control groups.!##!Trial registration!#!ClinicalTrials.gov identifier: ISRCTN79027921.']",['eng'],"['Female', 'Humans', 'Male', 'Middle Aged', 'Positive-Pressure Respiration/methods', 'Pulmonary Alveoli/physiology', 'Respiratory Distress Syndrome, Adult/physiopathology', 'Respiratory Distress Syndrome, Adult/therapy', 'Respiratory Mechanics/physiology', 'Titrimetry/methods']",
M19253519,"['Pattern of epistaxis in Sokoto, Nigeria: a review of 72 cases.']","['Background!#!Epistaxis remains a common otorhinolaryngological emergency in most hospital emergency departments with varied manifestations. The pattern as seen in a tertiary health institution in Sokoto, Nigeria is the subject of this paper.!##!Method!#!This is a 5 year retrospective study (January 1995-December 1999) of all cases of epistaxis presenting at or referred to the Ear, Nose and Throat (ENT) Department of Usmanu Danfodiyo University Teaching Hospital (UDUTH) Sokoto, Nigeria whose data were analyzed.!##!Results!#!A total number of 72 cases were seen with epistaxis out of 3,706 new cases seen at the ENT clinic. The incidence of epistaxis amongst UDUTH ENT patients was 19/1000. There were 45 males (62.5%) and 27 Females (37.5%) with a male to female ratio of 1.7:1. Their ages ranged between land 70 years with the 0-10 age range recording the highest number (26.4%). The commonest cause of epistaxis was idiopathic (29.2%), followed by trauma (27.8%) and hypertension (18.0%). Non surgical methods (97.2%) such as observation alone (34.7%) without active intervention to arrest bleeding, and nasal packing (34.7%), being the commonest intervention measures used to actively arrest bleeding followed by cauterization of the bleeding points (11.1%) were the frequent treatment measures. Surgical extirpation was carried out in 2 cases (2.8%) to arrest the epistaxis.!##!Conclusion!#!Although epistaxis is a common otorhinolaryngological emergency and varied in its manifestation, it affects mainly the young people (<30 years (62.5%)) in this environment with idiopathic, trauma, and hypertension being the common causes which are amendable to treatment with excellent results.']",['eng'],"['Adolescent', 'Adult', 'Aged', 'Child', 'Child, Preschool', 'Epistaxis/epidemiology', 'Epistaxis/etiology', 'Epistaxis/therapy', 'Female', 'Hospitals, Teaching/statistics & numerical data', 'Humans', 'Infant', 'Infant, Newborn', 'Male', 'Middle Aged', 'Nigeria/epidemiology', 'Retrospective Studies', 'Young Adult']",
M19253758,"['[Human mobile genetic elements: structure, distribution and functional role].']","['Data concerning human mobile genetic elements which make up 45% of the genome are reviewed. Much attention is focused on their role in genome functioning, such as recombination, regulation of gene expression and neogenes besides classification and distribution.']",['ukr'],"['Alu Elements', 'Animals', 'Chromosomes, Human', 'Evolution, Molecular', 'Gene Expression Regulation', 'Genome, Human', 'Humans', 'Interspersed Repetitive Sequences/genetics', 'Recombination, Genetic']",
M19254978,['Performance of commercial blood tests for the diagnosis of latent tuberculosis infection in children and adolescents.'],"['Background!#!The accurate diagnosis of latent tuberculosis infection reduces the risk of progression to severe disseminated disease. However, in young children, a major limitation of the standard tuberculin skin test is that false-negative results cannot be detected. The new interferon-gamma release assays QuantiFERON-TB Gold (Cellestis Carnegie Victoria, Australia), QuantiFERON-TB In-Tube (Cellestis), and T-SPOT.TB (Oxford Immunotec, Abingdon, United Kingdom) show promise of greater accuracy, but they may also be affected by impaired cellular immunity, resulting in indeterminate results (ie, insufficient response in positive-control wells).!##!Objective!#!To evaluate the impact of age on the performance of interferon-gamma release assays when used in a routine hospital setting among children tested for suspected active or latent TB infection.!##!Methods!#!We retrospectively studied 496 children 0 to 19 years of age who had been tested with the tuberculin skin test and at least 1 interferon-gamma release assay: 181 with QuantiFERON-TB Gold and 315 with QuantiFERON-TB In-Tube. In 154 of the children, paired interferon-gamma release assay testing was available: 87 with QuantiFERON-TB Gold/T-SPOT.TB and 67 with QuantiFERON-TB In-Tube/T-SPOT.TB.!##!Results!#!Compared with T-SPOT.TB, the rates of indeterminate results were significantly higher for both QuantiFERON-TB Gold and QuantiFERON-TB In-Tube. QuantiFERON-TB Gold and QuantiFERON-TB In-Tube also gave indeterminate results more frequently in children <4 years of age than in those >/=4 years of age. Indeterminate results were associated with younger age for both QuantiFERON-TB Gold and QuantiFERON-TB In-Tube but not for T-SPOT.TB. Considering age as a binary variable (<4 and >/=4 years of age), a significantly higher concentration of phytohaemagglutinin-produced interferon-gamma was observed in older children with both QuantiFERON-TB Gold and QuantiFERON-TB In-Tube.!##!Conclusions!#!Different blood tests for the diagnosis of latent tuberculosis infection in children seem to perform differently, because both QuantiFERON-TB tests were more likely than T-SPOT.TB to give indeterminate results in children <4 years of age.']",['eng'],"['Adolescent', 'Age Factors', 'Child', 'Child, Preschool', 'Disease Progression', 'Enzyme-Linked Immunosorbent Assay/methods', 'Female', 'Hematologic Tests/methods', 'Humans', 'Infant', 'Interferon-gamma/blood', 'Italy', 'Male', 'Mass Screening', 'Mycobacterium tuberculosis/immunology', 'Predictive Value of Tests', 'Reagent Kits, Diagnostic', 'Retrospective Studies', 'Risk', 'Tuberculin Test/statistics & numerical data', 'Tuberculosis, Lymph Node/diagnosis', 'Tuberculosis, Lymph Node/epidemiology', 'Tuberculosis, Pulmonary/diagnosis', 'Tuberculosis, Pulmonary/epidemiology']","['Reagent Kits, Diagnostic', 'Interferon-gamma (82115-62-6)']"
M19259902,"['Veränderung des Gefässwiderstands der Arteria umbilicalis, der fetalen Bewegung und der Herzzeitvariation durch Hypnose - Erste Ergebnisse.']","['Background!#!The aim of this study was to determine whether there are any changes in short time variation (STV), foetal movements, and blood flow in the umbilical artery in the trance state.!##!Methods!#!Six pregnant patients who had already attended two hypnoreflexogenous birth preparation course units had a standardised hypnosis intervention under cardiotocography (CTG). Using the CTG-Player ((R)) STVs and foetal movements were calculated from the electronically saved CTG traces and evaluated against control CTGs recorded before and after hypnosis. Before and after the induction of hypnosis, blood flow in the umbilical artery was measured.!##!Results!#!Using the Wilcoxon test there is a significant lowering of blood flow resistance in the umbilical artery after hypnosis (p=0.042). There was a trend that the foetal movements increas at the beginning of the trance (Wilcoxon test, p=0.075). There was no significant difference in the STVs before, during and after trance.!##!Conclusions!#!Preliminary results showed that blood flow of the umbilical artery can be improved by hypnosis. Further clinical studies are required to verify this hypothesis. The subjective impression of participants that foetal movements increase at the beginning of the trance seems to be correct.']",['ger'],"['Cardiotocography', 'Female', 'Fetal Movement/physiology', 'Humans', 'Hypnosis', 'Pregnancy', 'Prenatal Care', 'Suggestion', 'Umbilical Arteries/physiology', 'Vascular Resistance/physiology']",
M19263904,['Nutrition for patients in hospital.'],"[""The hospital environment with its schedules, tests and procedures can adversely affect a patient's nutritional intake. Malnutrition has many negative repercussions not only for patients but also for the health service. Nurses have a key role in assessing patients' nutritional status and needs, providing a comfortable environment for eating and assistance at mealtimes.""]",['eng'],"['Activities of Daily Living', 'Appetite/drug effects', 'Dietetics', 'Food Service, Hospital', 'Health Facility Environment', 'Holistic Health', 'Humans', 'Inpatients', 'Malnutrition/diagnosis', 'Malnutrition/epidemiology', 'Malnutrition/etiology', 'Malnutrition/prevention & control', 'Mass Screening', 'Menu Planning', ""Nurse's Role"", 'Nursing Assessment', 'Nutrition Assessment', 'Nutritional Status', 'Nutritional Support', 'Prevalence']",
M19264327,['Prevalence of dementia in mountainous village of Sicily.'],"[""The progressive and rapid aging of population is the demographic characteristic in the Western countries. This rapid process of aging is causing an increasing burden on the social and health-care services. In this context, the precise knowledge of the environmental, socio-economical and clinical characteristics of the elderly population is mandatory to find the correct strategies to achieve the successful aging. Our study aimed to investigate the functional and clinical characteristics of the elderly (aged 60 to 85 years) of San Teodoro (1500 inhabitants), a rural village of Central Sicily, in particularly considering the dementia prevalence. In 2005, all the elderly between 60 and 85 years old were invited to participate to the study. The list of the potential participants was obtained from the Registry office of the municipality. The final number of the eligible subjects was 374. Rate of participation was 74.9% (280 subjects, 120 M and 160 F). The study was conducted door-to-door. Dementia prevalence was 7.1% (20 subjects, 8 M and 12 F), with 60% Alzheimer's disease and 15% vascular dementia, slightly higher than that of the European countries (6%). The high prevalence of hypertension (80.3%) and the low education level, two important risk factors for dementia, could explain in part the difference observed.""]",['eng'],"['Activities of Daily Living', 'Age Factors', 'Aged', 'Aged, 80 and over', 'Alzheimer Disease/epidemiology', 'Dementia, Vascular/epidemiology', 'Education', 'Female', 'Humans', 'Hypertension/epidemiology', 'Male', 'Middle Aged', 'Prevalence', 'Risk Factors', 'Rural Population', 'Sex Factors', 'Sicily/epidemiology', 'Socioeconomic Factors']",
M19268327,['Desnutrición hospitalaria en la era de la nutrigenómica.'],,['spa'],"['Hospitalization', 'Humans', 'Malnutrition/epidemiology', 'Nutrigenomics']",
M19271560,['Aromatherapy & pediatric oncology.'],,['eng'],"['Anecdotes as Topic', 'Aromatherapy/methods', 'Aromatherapy/nursing', 'Child', 'Child, Hospitalized', 'Holistic Nursing/methods', 'Humans', 'Neoplasms/therapy', ""Nurse's Role"", 'Pediatric Nursing/methods']",
M19278025,['Gene-Nutrition and Gene-Physical Activity Interactions in the Etiology of Obesity Workshop.'],,['eng'],"['Animals', 'Diet', 'Environment', 'Exercise', 'Health Behavior', 'Humans', 'Nutrigenomics', 'Obesity/etiology', 'Obesity/genetics']",
M19284150,['Patientenedukation bei oraler Antikoagulation.'],,['ger'],,
